401,255,76
402,46,22
403,691,28
404,689,22
405,429,102
406,344,188
407,714,62
408,4,90
409,457,36
410,563,194
411,349,132
412,492,40
413,404,52
414,99,82
415,507,42
416,770,40
417,635,140
418,42,44
419,266,150
420,100,24
421,771,162
422,335,166
423,340,48
424,696,194
425,820,74
426,807,198
427,935,88
428,235,192
429,434,32
430,232,40
431,4,90
432,842,130
433,576,174
434,45,126
435,566,116
436,118,182
437,375,112
438,850,146
439,288,106
440,258,68
441,346,76
442,533,160
443,191,134
444,939,76
445,336,28
446,851,164
447,610,100
448,13,158
449,708,84
450,478,196
451,631,200
452,699,62
453,157,158
454,598,82
455,722,96
456,116,36
457,158,64
458,697,52
459,734,120
460,758,90
461,987,78
462,57,60
463,928,32
464,557,90
465,984,114
466,481,146
467,425,64
468,388,82
469,704,134
470,10,132
471,756,182
472,47,78
473,540,26
474,837,170
475,929,196
476,59,132
477,194,140
478,443,102
479,825,84
480,80,190
481,866,132
482,145,36
483,130,26
484,519,146
485,680,124
486,287,46
487,422,68
488,931,110
489,958,136
490,446,92
491,316,128
492,348,82
493,485,192
494,679,194
495,823,130
496,304,118
497,755,26
498,643,54
499,864,90
500,573,20
501,216,140
502,698,74
503,734,58
504,520,60
505,180,10
506,330,128
507,242,148
508,366,194
509,215,80
510,7,198
511,353,18
512,787,160
513,95,66
514,881,152
515,747,186
516,779,192
517,557,78
518,172,46
519,763,126
520,815,52
521,882,104
522,85,174
523,510,196
524,946,164
525,102,98
526,707,96
527,279,28
528,235,82
529,84,16
530,762,42
531,774,60
532,767,176
533,513,46
534,220,56
535,263,160
536,551,66
537,921,18
538,367,158
539,906,154
540,648,162
541,236,190
542,611,108
543,830,60
544,876,168
545,364,184
546,886,90
547,954,96
548,279,138
549,848,126
550,322,30
551,462,82
552,430,196
553,257,90
554,192,156
555,134,176
556,593,66
557,811,154
558,991,36
559,916,98
560,435,170
561,588,52
562,319,126
563,732,46
564,241,102
565,868,32
566,190,60
567,123,108
568,831,36
569,184,56
570,982,88
571,635,130
572,65,174
573,885,72
574,403,56
575,462,154
576,92,186
577,838,102
578,14,26
579,945,102
580,186,68
581,350,86
582,700,118
583,103,84
584,975,142
585,478,180
586,783,20
587,202,120
588,809,56
589,466,158
590,150,160
591,458,10
592,60,198
593,488,90
594,864,88
595,779,94
596,712,154
597,899,198
598,18,20
599,596,178
600,565,126
601,248,114
602,702,188
603,778,76
604,184,36
605,676,192
606,771,146
607,340,38
608,932,44
609,814,170
610,341,20
611,649,178
612,50,48
613,327,144
614,615,26
615,59,146
616,890,22
617,529,184
618,361,28
619,769,144
620,584,114
621,172,150
622,777,98
623,661,188
624,387,72
625,702,28
626,976,60
627,132,120
628,483,140
629,114,156
630,548,112
631,976,108
632,306,56
633,467,188
634,103,176
635,897,138
636,268,102
637,677,196
638,226,74
639,679,72
640,848,190
641,175,142
642,176,68
643,552,70
644,343,162
645,704,106
646,924,68
647,802,36
648,955,122
649,921,158
650,334,102
651,912,100
652,578,110
653,947,122
654,544,40
655,358,32
656,394,100
657,282,200
658,979,88
659,721,116
660,77,128
661,802,166
662,861,124
663,578,124
664,436,156
665,596,22
666,88,104
667,150,106
668,24,38
669,966,40
670,600,118
671,695,82
672,994,104
673,425,106
674,796,132
675,405,168
676,452,108
677,885,174
678,969,30
679,688,78
680,147,162
681,463,70
682,786,132
683,812,188
684,544,46
685,330,108
686,152,198
687,11,162
688,669,200
689,616,108
690,738,170
691,815,18
692,627,166
693,638,144
694,859,86
695,323,24
696,667,94
697,272,54
698,876,138
699,21,56
700,610,48
701,744,200
702,225,180
703,262,112
704,996,120
705,526,156
706,598,26
707,205,192
708,228,10
709,642,200
710,537,184
711,174,56
712,818,72
713,348,30
714,791,28
715,359,196
716,77,36
717,202,12
718,480,66
719,185,190
720,119,28
721,170,146
722,837,78
723,726,90
724,656,70
725,953,30
726,545,50
727,185,10
728,659,196
729,373,146
730,83,172
731,484,180
732,541,190
733,267,126
734,941,146
735,975,178
736,593,172
737,673,124
738,339,12
739,313,84
740,699,192
741,462,24
742,880,104
743,698,162
744,197,66
745,148,168
746,899,66
747,331,76
748,205,74
749,492,46
750,46,192
751,78,30
752,580,54
753,366,112
754,839,136
755,623,198
756,98,152
757,153,30
758,70,46
759,191,94
760,958,198
761,336,182
762,575,194
763,818,54
764,125,56
765,333,24
766,485,34
767,122,198
768,269,192
769,110,136
770,753,24
771,963,14
772,686,78
773,51,84
774,998,88
775,322,28
776,546,170
777,213,90
778,113,78
779,303,104
780,196,54
781,284,36
782,184,108
783,312,50
784,730,138
785,515,52
786,48,32
787,750,60
788,67,154
789,442,32
790,209,120
791,541,18
792,118,180
793,802,100
794,704,130
795,405,122
796,390,30
797,66,16
798,287,176
799,655,152
800,281,44
801,999,50
802,241,90
803,581,124
804,553,192
805,75,82
806,140,194
807,156,110
808,162,188
809,253,184
810,749,26
811,771,104
812,970,188
813,962,58
814,64,110
815,241,176
816,527,146
817,348,98
818,563,166
819,15,38
820,39,132
821,868,56
822,21,142
823,753,28
824,980,130
825,620,42
826,708,90
827,98,102
828,862,172
829,40,12
830,949,142
831,101,66
832,522,200
833,23,154
834,687,40
835,815,108
836,934,68
837,956,38
838,548,116
839,613,116
840,711,84
841,869,194
842,372,70
843,768,72
844,100,110
845,395,106
846,727,76
847,586,110
848,420,96
849,687,114
850,926,66
851,429,80
852,509,122
853,192,114
854,182,70
855,731,104
856,798,150
857,950,170
858,944,184
859,820,106
860,275,142
861,410,170
862,212,198
863,423,90
864,376,94
865,344,194
866,188,18
867,904,184
868,720,140
869,925,98
870,776,102
871,659,156
872,236,118
873,778,168
874,860,122
875,206,34
876,758,92
877,227,168
878,167,172
879,363,166
880,476,22
881,40,128
882,50,18
883,215,104
884,837,48
885,689,158
886,544,40
887,443,94
888,121,170
889,697,198
890,845,34
891,502,78
892,167,182
893,645,102
894,225,168
895,416,98
896,18,90
897,808,46
898,913,144
899,263,200
900,284,32
901,382,142
902,36,170
903,108,138
904,825,186
905,662,24
906,391,102
907,31,140
908,397,36
909,762,84
910,955,168
911,72,126
912,2,96
913,739,198
914,456,116
915,156,112
916,120,58
917,938,108
918,900,146
919,472,18
920,543,120
921,592,188
922,499,42
923,57,176
924,555,180
925,795,160
926,239,60
927,957,122
928,391,50
929,590,192
930,488,30
931,812,110
932,344,32
933,884,24
934,309,174
935,878,50
936,295,140
937,97,104
938,630,84
939,678,158
940,923,182
941,967,82
942,959,116
943,700,196
944,646,62
945,245,78
946,110,134
947,945,140
948,54,42
949,298,156
950,74,146
951,919,106
952,61,108
953,362,110
954,998,90
955,2,100
956,359,140
957,817,162
958,815,52
959,577,124
960,309,54
961,735,136
962,596,98
963,609,168
964,380,146
965,110,146
966,504,160
967,512,44
968,11,88
969,258,86
970,906,52
971,798,156
972,461,190
973,600,196
974,484,124
975,279,108
976,759,34
977,646,16
978,784,34
979,833,14
980,106,128
981,184,174
982,632,50
983,175,186
984,112,16
985,185,142
986,395,182
987,236,152
988,618,72
989,540,18
990,230,172
991,79,164
992,73,118
993,225,90
994,486,126
995,930,78
996,858,38
997,601,146
998,358,34
999,106,114
1000,608,76
