180,498,47
181,265,66
182,152,71
183,270,57
184,122,32
185,881,90
186,813,10
187,379,28
188,64,13
189,422,21
190,306,13
191,633,60
192,58,18
193,414,52
194,956,93
195,405,55
196,738,66
197,96,55
198,997,61
199,531,77
200,79,14
201,891,81
202,439,73
203,550,9
204,715,64
205,973,40
206,110,9
207,95,29
208,918,18
209,93,62
210,412,15
211,172,43
212,90,43
213,154,67
214,948,44
215,214,95
216,329,71
217,553,18
218,163,73
219,213,63
220,528,30
221,284,39
222,102,65
223,461,90
224,725,98
225,66,7
226,90,45
227,311,55
228,170,42
229,293,54
230,506,80
231,412,78
232,91,100
233,980,13
234,347,21
235,499,78
236,676,17
237,565,64
238,323,26
239,474,82
240,772,46
241,801,81
242,688,5
243,530,42
244,657,58
245,837,34
246,722,16
247,462,42
248,783,65
249,527,59
250,666,66
251,290,15
252,509,85
253,986,56
254,336,11
255,271,67
256,689,70
257,852,7
258,737,64
259,541,11
260,781,50
261,102,95
262,585,5
263,638,100
264,708,6
265,939,7
266,684,61
267,699,94
268,506,65
269,885,43
270,801,23
271,303,98
272,819,72
273,837,38
274,55,33
275,736,19
276,922,7
277,927,51
278,191,63
279,763,100
280,360,53
281,619,20
282,233,100
283,350,70
284,370,25
285,651,12
286,393,16
287,73,20
288,697,23
289,735,100
290,578,54
291,147,45
292,107,67
293,576,53
294,571,97
295,290,35
296,843,16
297,576,83
298,245,94
299,275,98
300,225,45
301,462,38
302,359,47
303,298,65
304,238,96
305,505,15
306,787,13
307,60,82
308,330,72
309,8,67
310,632,58
311,419,30
312,819,7
313,668,41
314,393,30
315,327,74
316,175,13
317,880,48
318,579,54
319,638,71
320,52,14
321,246,74
322,380,79
323,15,15
324,831,37
325,955,64
326,51,44
327,287,53
328,761,98
329,450,86
330,601,31
331,456,64
332,649,13
333,22,30
334,197,22
335,852,94
336,207,23
337,781,44
338,767,39
339,425,98
340,263,23
341,126,90
342,105,8
343,872,86
344,528,24
345,173,90
346,545,36
347,362,53
348,925,83
349,517,25
350,347,96
351,423,93
352,994,36
353,71,11
354,207,39
355,681,87
356,472,60
357,218,11
358,28,96
359,945,15
360,300,54
361,680,11
362,134,45
363,740,60
364,856,6
365,516,90
366,502,61
367,517,55
368,531,40
369,33,46
370,735,65
371,185,82
372,87,8
373,865,7
374,15,22
375,743,74
376,865,74
377,451,61
378,242,90
379,964,15
380,244,89
381,684,53
382,727,19
383,139,100
384,428,85
385,440,47
386,248,29
387,988,23
388,136,89
389,582,72
390,374,52
391,337,7
392,428,12
393,192,47
394,817,96
395,697,18
396,477,78
397,190,8
398,733,7
399,312,72
400,21,92
401,255,38
402,46,11
403,691,14
404,689,11
405,429,51
406,344,94
407,714,31
408,4,45
409,457,18
410,563,97
411,349,66
412,492,20
413,404,26
414,99,41
415,507,21
416,770,20
417,635,70
418,42,22
419,266,75
420,100,12
421,771,81
422,335,83
423,340,24
424,696,97
425,820,37
426,807,99
427,935,44
428,235,96
429,434,16
430,232,20
431,4,45
432,842,65
433,576,87
434,45,63
435,566,58
436,118,91
437,375,56
438,850,73
439,288,53
440,258,34
441,346,38
442,533,80
443,191,67
444,939,38
445,336,14
446,851,82
447,610,50
448,13,79
449,708,42
450,478,98
451,631,100
452,699,31
453,157,79
454,598,41
455,722,48
456,116,18
457,158,32
458,697,26
459,734,60
460,758,45
461,987,39
462,57,30
463,928,16
464,557,45
465,984,57
466,481,73
467,425,32
468,388,41
469,704,67
470,10,66
471,756,91
472,47,39
473,540,13
474,837,85
475,929,98
476,59,66
477,194,70
478,443,51
479,825,42
480,80,95
481,866,66
482,145,18
483,130,13
484,519,73
485,680,62
486,287,23
487,422,34
488,931,55
489,958,68
490,446,46
491,316,64
492,348,41
493,485,96
494,679,97
495,823,65
496,304,59
497,755,13
498,643,27
499,864,45
500,573,10
501,216,70
502,698,37
503,734,29
504,520,30
505,180,5
506,330,64
507,242,74
508,366,97
509,215,40
510,7,99
511,353,9
512,787,80
513,95,33
514,881,76
515,747,93
516,779,96
517,557,39
518,172,23
519,763,63
520,815,26
521,882,52
522,85,87
523,510,98
524,946,82
525,102,49
526,707,48
527,279,14
528,235,41
529,84,8
530,762,21
531,774,30
532,767,88
533,513,23
534,220,28
535,263,80
536,551,33
537,921,9
538,367,79
539,906,77
540,648,81
541,236,95
542,611,54
543,830,30
544,876,84
545,364,92
546,886,45
547,954,48
548,279,69
549,848,63
550,322,15
551,462,41
552,430,98
553,257,45
554,192,78
555,134,88
556,593,33
557,811,77
558,991,18
559,916,49
560,435,85
561,588,26
562,319,63
563,732,23
564,241,51
565,868,16
566,190,30
567,123,54
568,831,18
569,184,28
570,982,44
571,635,65
572,65,87
573,885,36
574,403,28
575,462,77
576,92,93
577,838,51
578,14,13
579,945,51
580,186,34
581,350,43
582,700,59
583,103,42
584,975,71
585,478,90
586,783,10
587,202,60
588,809,28
589,466,79
590,150,80
591,458,5
592,60,99
593,488,45
594,864,44
595,779,47
596,712,77
597,899,99
598,18,10
599,596,89
600,565,63
601,248,57
602,702,94
603,778,38
604,184,18
605,676,96
606,771,73
607,340,19
608,932,22
609,814,85
610,341,10
611,649,89
612,50,24
613,327,72
614,615,13
615,59,73
616,890,11
617,529,92
618,361,14
619,769,72
620,584,57
621,172,75
622,777,49
623,661,94
624,387,36
625,702,14
626,976,30
627,132,60
628,483,70
629,114,78
630,548,56
631,976,54
632,306,28
633,467,94
634,103,88
635,897,69
636,268,51
637,677,98
638,226,37
639,679,36
640,848,95
641,175,71
642,176,34
643,552,35
644,343,81
645,704,53
646,924,34
647,802,18
648,955,61
649,921,79
650,334,51
651,912,50
652,578,55
653,947,61
654,544,20
655,358,16
656,394,50
657,282,100
658,979,44
659,721,58
660,77,64
661,802,83
662,861,62
663,578,62
664,436,78
665,596,11
666,88,52
667,150,53
668,24,19
669,966,20
670,600,59
671,695,41
672,994,52
673,425,53
674,796,66
675,405,84
676,452,54
677,885,87
678,969,15
679,688,39
680,147,81
681,463,35
682,786,66
683,812,94
684,544,23
685,330,54
686,152,99
687,11,81
688,669,100
689,616,54
690,738,85
691,815,9
692,627,83
693,638,72
694,859,43
695,323,12
696,667,47
697,272,27
698,876,69
699,21,28
700,610,24
701,744,100
702,225,90
703,262,56
704,996,60
705,526,78
706,598,13
707,205,96
708,228,5
709,642,100
710,537,92
711,174,28
712,818,36
713,348,15
714,791,14
715,359,98
716,77,18
717,202,6
718,480,33
719,185,95
720,119,14
721,170,73
722,837,39
723,726,45
724,656,35
725,953,15
726,545,25
727,185,5
728,659,98
729,373,73
730,83,86
731,484,90
732,541,95
733,267,63
734,941,73
735,975,89
736,593,86
737,673,62
738,339,6
739,313,42
740,699,96
741,462,12
742,880,52
743,698,81
744,197,33
745,148,84
746,899,33
747,331,38
748,205,37
749,492,23
750,46,96
751,78,15
752,580,27
753,366,56
754,839,68
755,623,99
756,98,76
757,153,15
758,70,23
759,191,47
760,958,99
761,336,91
762,575,97
763,818,27
764,125,28
765,333,12
766,485,17
767,122,99
768,269,96
769,110,68
770,753,12
771,963,7
772,686,39
773,51,42
774,998,44
775,322,14
776,546,85
777,213,45
778,113,39
779,303,52
780,196,27
781,284,18
782,184,54
783,312,25
784,730,69
785,515,26
786,48,16
787,750,30
788,67,77
789,442,16
790,209,60
791,541,9
792,118,90
793,802,50
794,704,65
795,405,61
796,390,15
797,66,8
798,287,88
799,655,76
800,281,22
801,999,25
802,241,45
803,581,62
804,553,96
805,75,41
806,140,97
807,156,55
808,162,94
809,253,92
810,749,13
811,771,52
812,970,94
813,962,29
814,64,55
815,241,88
816,527,73
817,348,49
818,563,83
819,15,19
820,39,66
821,868,28
822,21,71
823,753,14
824,980,65
825,620,21
826,708,45
827,98,51
828,862,86
829,40,6
830,949,71
831,101,33
832,522,100
833,23,77
834,687,20
835,815,54
836,934,34
837,956,19
838,548,58
839,613,58
840,711,42
841,869,97
842,372,35
843,768,36
844,100,55
845,395,53
846,727,38
847,586,55
848,420,48
849,687,57
850,926,33
851,429,40
852,509,61
853,192,57
854,182,35
855,731,52
856,798,75
857,950,85
858,944,92
859,820,53
860,275,71
861,410,85
862,212,99
863,423,45
864,376,47
865,344,97
866,188,9
867,904,92
868,720,70
869,925,49
870,776,51
871,659,78
872,236,59
873,778,84
874,860,61
875,206,17
876,758,46
877,227,84
878,167,86
879,363,83
880,476,11
881,40,64
882,50,9
883,215,52
884,837,24
885,689,79
886,544,20
887,443,47
888,121,85
889,697,99
890,845,17
891,502,39
892,167,91
893,645,51
894,225,84
895,416,49
896,18,45
897,808,23
898,913,72
899,263,100
900,284,16
901,382,71
902,36,85
903,108,69
904,825,93
905,662,12
906,391,51
907,31,70
908,397,18
909,762,42
910,955,84
911,72,63
912,2,48
913,739,99
914,456,58
915,156,56
916,120,29
917,938,54
918,900,73
919,472,9
920,543,60
921,592,94
922,499,21
923,57,88
924,555,90
925,795,80
926,239,30
927,957,61
928,391,25
929,590,96
930,488,15
931,812,55
932,344,16
933,884,12
934,309,87
935,878,25
936,295,70
937,97,52
938,630,42
939,678,79
940,923,91
941,967,41
942,959,58
943,700,98
944,646,31
945,245,39
946,110,67
947,945,70
948,54,21
949,298,78
950,74,73
951,919,53
952,61,54
953,362,55
954,998,45
955,2,50
956,359,70
957,817,81
958,815,26
959,577,62
960,309,27
961,735,68
962,596,49
963,609,84
964,380,73
965,110,73
966,504,80
967,512,22
968,11,44
969,258,43
970,906,26
971,798,78
972,461,95
973,600,98
974,484,62
975,279,54
976,759,17
977,646,8
978,784,17
979,833,7
980,106,64
981,184,87
982,632,25
983,175,93
984,112,8
985,185,71
986,395,91
987,236,76
988,618,36
989,540,9
990,230,86
991,79,82
992,73,59
993,225,45
994,486,63
995,930,39
996,858,19
997,601,73
998,358,17
999,106,57
1000,608,38
