882,50,9
883,215,57
884,837,26
885,689,86
886,544,22
887,443,51
888,121,93
889,697,108
890,845,18
891,502,42
892,167,100
893,645,56
894,225,92
895,416,53
896,18,49
897,808,25
898,913,79
899,263,110
900,284,17
901,382,78
902,36,93
903,108,75
904,825,102
905,662,13
906,391,56
907,31,77
908,397,19
909,762,46
910,955,92
911,72,69
912,2,52
913,739,108
914,456,63
915,156,61
916,120,31
917,938,59
918,900,80
919,472,9
920,543,66
921,592,103
922,499,23
923,57,96
924,555,99
925,795,88
926,239,33
927,957,67
928,391,27
929,590,105
930,488,16
931,812,60
932,344,17
933,884,13
934,309,95
935,878,27
936,295,77
937,97,57
938,630,46
939,678,86
940,923,100
941,967,45
942,959,63
943,700,107
944,646,34
945,245,42
946,110,73
947,945,77
948,54,23
949,298,85
950,74,80
951,919,58
952,61,59
953,362,60
954,998,49
955,2,55
956,359,77
957,817,89
958,815,28
959,577,68
960,309,29
961,735,74
962,596,53
963,609,92
964,380,80
965,110,80
966,504,88
967,512,24
968,11,48
969,258,47
970,906,28
971,798,85
972,461,104
973,600,107
974,484,68
975,279,59
976,759,18
977,646,8
978,784,18
979,833,7
980,106,70
981,184,95
982,632,27
983,175,102
984,112,8
985,185,78
986,395,100
987,236,83
988,618,39
989,540,9
990,230,94
991,79,90
992,73,64
993,225,49
994,486,69
995,930,42
996,858,20
997,601,80
998,358,18
999,106,62
1000,608,41
